name_game,year,recommend_count
TRACKMANIA2 STADIUM,2013,6
TRACKMANIA2 STADIUM,2014,1
TRACKMANIA2 STADIUM,2015,1
TRACKMANIA2 VALLEY,2015,1
TRAIN FEVER,2014,2
TRAIN FEVER,2015,2
TRAIN FEVER: USA DLC,2015,1
TRAIN SIMULATOR,2010,2
TRAIN SIMULATOR,2012,1
TRAIN SIMULATOR,2013,1
TRAIN SIMULATOR,2014,2
TRAIN SIMULATOR,2015,7
TRAIN SIMULATOR: DB BR232 LOCO ADD-ON,2015,1
TRAIN SIMULATOR: SOUTHERN PACIFIC GS-4 LOCO ADD-ON,2013,1
TRAIN VALLEY,2015,1
TRAINZ(TM) SIMULATOR 12,2014,2
TRAINZ: A NEW ERA,2015,1
TRANSFORMICE,2015,18
TRANSISTOR,2014,26
TRANSISTOR,2015,13
TRANSMISSIONS: ELEMENT 120,2016,9
TRANSOCEAN: THE SHIPPING COMPANY,2014,1
TRANSOCEAN: THE SHIPPING COMPANY,2015,1
TRAPPED DEAD,2014,1
TRAVERSER,2015,1
TREE OF LIFE,2015,1
TREE OF SAVIOR (ENGLISH VER.),2016,9
TRIALS 2: SECOND EDITION,2012,1
TRIALS EVOLUTION: GOLD EDITION,2013,2
TRIALS EVOLUTION: GOLD EDITION,2014,3
TRIALS EVOLUTION: GOLD EDITION,2015,1
TRIALS FUSION(TM),2014,3
TRIBES: ASCEND,2012,8
TRIBES: ASCEND,2013,15
TRIBES: ASCEND,2014,13
TRIBES: ASCEND,2015,9
TRINE 2: COMPLETE STORY,2013,9
TRINE 2: COMPLETE STORY,2014,12
TRINE 2: COMPLETE STORY,2015,5
TRINE 3: THE ARTIFACTS OF POWER,2015,1
TRINE ENCHANTED EDITION,2011,1
TRINE ENCHANTED EDITION,2012,1
TRINE ENCHANTED EDITION,2013,1
TRINE ENCHANTED EDITION,2014,1
TRINE ENCHANTED EDITION,2015,2
TRON 2.0,2014,1
TROPICO 3,2014,1
TROPICO 3,2015,1
TROPICO 3: ABSOLUTE POWER,2014,1
TROPICO 4,2011,5
TROPICO 4,2012,1
TROPICO 4,2013,2
TROPICO 4,2014,8
TROPICO 4,2015,4
TROPICO 4: MEGALOPOLIS DLC,2015,1
TROPICO 5,2014,7
TROPICO 5,2015,5
TROVE,2015,95
TRUCK RACER,2014,1
TRUE OR FALSE,2016,2
TUG,2014,1
TUG,2015,1
TURBO DISMOUNT(TM),2014,15
TURBO DISMOUNT(TM),2015,1
TURBO PUG,2015,11
TURMOIL,2016,1
TUROK,2015,1
TWO WORLDS EPIC EDITION,2013,1
TWO WORLDS EPIC EDITION,2015,1
TWO WORLDS II HD,2012,1
TWO WORLDS II HD,2013,1
TWO WORLDS II HD,2014,1
TY THE TASMANIAN TIGER,2016,1
TY THE TASMANIAN TIGER 4,2015,2
TYPER SHARK! DELUXE,2015,1
TYRANOBUILDER VISUAL NOVEL STUDIO,2015,3
UBERMOSH,2015,2
UBERSOLDIER II,2014,1
ULTIMATE ARENA,2016,1
ULTIMATE CHICKEN HORSE,2016,3
ULTIMATE DOOM,2013,1
ULTIMATE DOOM,2014,2
ULTIMATE DOOM,2015,2
ULTIMATE GENERAL: GETTYSBURG,2014,1
ULTIMATE TIC-TAC-TOE,2015,2
ULTIONUS: A TALE OF PETTY REVENGE,2014,1
ULTRA STREET FIGHTER(R) IV,2013,2
ULTRA STREET FIGHTER(R) IV,2014,11
ULTRA STREET FIGHTER(R) IV,2015,2
ULTRATRON,2013,1
ULTRATRON,2014,1
UMBRELLA CORPS(TM)/BIOHAZARD UMBRELLA CORPS(TM),2016,1
UMINEKO WHEN THEY CRY - QUESTION ARCS,2016,1
UNBOX: NEWBIE'S ADVENTURE,2016,1
UNCRAFT WORLD,2015,1
UNDEAD OVERLORD,2015,1
UNDERRAIL,2014,2
UNDERTALE,2015,161
UNDERTALE SOUNDTRACK,2015,2
UNEARTHED: TRAIL OF IBN BATTUTA - EPISODE 1 - GOLD EDITION,2014,2
UNEPIC,2013,2
UNEPIC,2014,1
UNEPIC,2015,1
UNFORTUNATE SPACEMEN,2016,1
UNHOLY HEIGHTS,2014,1
UNIVERSE SANDBOX,2011,2
UNIVERSE SANDBOX,2013,1
UNIVERSE SANDBOX,2014,5
UNIVERSE SANDBOX,2015,1
UNIVERSE SANDBOX 2,2010,5
UNIVERSE SANDBOX 2,2015,6
UNPOSSIBLE,2015,1
UNREAL GOLD,2015,1
UNREAL TOURNAMENT 2004: EDITOR'S CHOICE EDITION,2012,1
UNREAL TOURNAMENT 2004: EDITOR'S CHOICE EDITION,2014,1
UNREAL TOURNAMENT 2004: EDITOR'S CHOICE EDITION,2015,2
UNREAL TOURNAMENT 3 BLACK,2012,1
UNREAL TOURNAMENT 3 BLACK,2013,1
UNREAL TOURNAMENT 3 BLACK,2014,1
UNREAL WORLD,2016,1
UNTURNED,2014,436
UNTURNED,2015,225
UNTURNED,2017,100
UNTURNED - PERMANENT GOLD UPGRADE,2014,7
UNTURNED - PERMANENT GOLD UPGRADE,2015,5
UPLINK,2011,1
UPLINK,2014,1
UPLINK,2015,3
URBAN TRIAL FREESTYLE,2014,4
URIEL'S CHASM,2014,1
VALDIS STORY: ABYSSAL CITY,2014,1
VALIANT HEARTS: THE GREAT WAR(TM) / SOLDATS INCONNUS : MEMOIRES DE LA GRANDE GUERRE(TM),2014,13
VALIANT HEARTS: THE GREAT WAR(TM) / SOLDATS INCONNUS : MEMOIRES DE LA GRANDE GUERRE(TM),2015,10
VALKYRIA CHRONICLES(TM),2014,8
VALKYRIA CHRONICLES(TM),2015,6
VAMPIRE: THE MASQUERADE - BLOODLINES,2012,2
VAMPIRE: THE MASQUERADE - BLOODLINES,2014,3
VAMPIRE: THE MASQUERADE - BLOODLINES,2015,1
VANGUARD PRINCESS DIRECTOR'S CUT,2014,1
VANISHING REALMS(TM),2010,2
VAPOUR,2015,1
VECTOR,2014,1
VECTOR THRUST,2015,1
VEGAS MOVIE STUDIO 13 PLATINUM - STEAM POWERED,2015,1
VELOCIBOX,2015,2
VELOCITY(R)ULTRA,2013,1
VELVET ASSASSIN,2010,1
VELVET ASSASSIN,2014,2
VELVET SUNDOWN,2014,1
VELVET SUNDOWN,2015,2
VERDE STATION,2014,1
VERDUN,2013,3
VERDUN,2014,24
VERDUN,2015,51
VERNON'S LEGACY,2016,1
VERTICAL DROP HEROES HD,2015,1
VERTIGINOUS GOLF,2014,1
VERTIGINOUS GOLF,2015,1
VICTIM OF XEN,2014,1
VICTIM OF XEN,2015,1
VICTOR VRAN ARPG,2015,4
VICTORIA II,2011,1
VICTORIA II,2014,4
VICTORIA II,2015,1
VICTORY AT SEA,2015,1
VICTORY: THE AGE OF RACING,2014,2
VICTORY: THE AGE OF RACING,2015,1
VIDEOBALL,2016,1
VILLAGERS AND HEROES,2014,4
VINDICTUS,2012,1
VINDICTUS,2013,2
VINDICTUS,2014,8
VINDICTUS,2015,8
VIOLETT REMASTERED,2013,1
VIRIDI,2015,9
VIRTUAL DESKTOP,2010,1
VOICES FROM THE SEA,2014,1
VOICES FROM THE SEA,2015,4
VOID 21,2010,1
VOIDEXPANSE,2015,1
VOLGARR THE VIKING,2014,2
VOLO AIRSPORT,2014,1
VOXELIZED,2015,2
VR REGATTA - THE SAILING GAME,2010,1
VRC PRO,2015,1
VVVVVV,2012,1
VVVVVV,2014,5
VVVVVV,2015,2
WAKE UP,2010,1
WAKFU,2014,5
WAKFU,2015,2
WAKING MARS,2014,1
WALTZ OF THE WIZARD,2010,1
WANDERLUST ADVENTURES,2015,1
WAR FOR THE OVERWORLD,2014,1
WAR FOR THE OVERWORLD,2015,2
WAR OF BEACH,2015,1
WAR THUNDER,2010,20
WAR THUNDER,2013,40
WAR THUNDER,2014,88
WAR THUNDER,2015,64
"WAR, THE GAME",2015,1
WARDEN: MELODY OF THE UNDERGROWTH,2016,1
WARFACE,2014,30
WARFACE,2015,11
WARFRAME,2013,156
WARFRAME,2014,202
WARFRAME,2015,115
WARGAME: AIRLAND BATTLE,2013,5
WARGAME: AIRLAND BATTLE,2014,4
WARGAME: AIRLAND BATTLE,2015,2
WARGAME: EUROPEAN ESCALATION,2013,1
WARGAME: EUROPEAN ESCALATION,2014,1
WARGAME: EUROPEAN ESCALATION,2015,1
WARGAME: RED DRAGON,2014,10
WARGAME: RED DRAGON,2015,2
"WARHAMMER 40,000: DAWN OF WAR II",2010,1
"WARHAMMER 40,000: DAWN OF WAR II",2011,1
"WARHAMMER 40,000: DAWN OF WAR II",2012,1
"WARHAMMER 40,000: DAWN OF WAR II",2013,1
"WARHAMMER 40,000: DAWN OF WAR II",2014,3
"WARHAMMER 40,000: DAWN OF WAR II",2015,3
"WARHAMMER 40,000: KILL TEAM",2014,1
"WARHAMMER 40,000: REGICIDE",2015,3
"WARHAMMER 40,000: SPACE MARINE",2011,5
"WARHAMMER 40,000: SPACE MARINE",2012,1
"WARHAMMER 40,000: SPACE MARINE",2013,1
"WARHAMMER 40,000: SPACE MARINE",2014,1
"WARHAMMER 40,000: SPACE MARINE",2015,1
"WARHAMMER(R) 40,000(TM): DAWN OF WAR(R) II - RETRIBUTION - THE LAST STAND NECRON OVERLORD",2016,3
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - DARK CRUSADE",2012,1
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - DARK CRUSADE",2014,6
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - DARK CRUSADE",2015,3
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - GAME OF THE YEAR EDITION",2010,2
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - GAME OF THE YEAR EDITION",2013,3
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - GAME OF THE YEAR EDITION",2014,3
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - GAME OF THE YEAR EDITION",2015,3
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - SOULSTORM",2014,2
"WARHAMMER(R) 40,000: DAWN OF WAR(R) - SOULSTORM",2015,5
"WARHAMMER(R) 40,000: DAWN OF WAR(R) II CHAOS RISING",2010,1
"WARHAMMER(R) 40,000: DAWN OF WAR(R) II CHAOS RISING",2011,2
"WARHAMMER(R) 40,000: DAWN OF WAR(R) II CHAOS RISING",2013,1
"WARHAMMER(R) 40,000: DAWN OF WAR(R) II CHAOS RISING",2014,1
WARHAMMER: END TIMES - VERMINTIDE,2015,16
WARHAMMER: END TIMES - VERMINTIDE LAST STAND,2016,1
WARHAMMER: END TIMES - VERMINTIDE SCHLUESSELSCHLOSS,2016,1
WARHAMMER: END TIMES - VERMINTIDE SIGMAR'S BLESSING,2015,2
WARLOCK - MASTER OF THE ARCANE,2012,2
WARLOCK 2: THE EXILED,2015,1
WARMACHINE: TACTICS,2014,1
WARMODE,2015,9
WASTE WALKERS,2015,1
WASTELAND 2: DIRECTOR'S CUT,2013,1
WASTELAND 2: DIRECTOR'S CUT,2014,2
WASTELAND 2: DIRECTOR'S CUT,2015,2
WATCH_DOGS(TM),2014,20
WATCH_DOGS(TM),2015,7
WAVEFORM,2015,4
WE SLAY MONSTERS,2014,1
WESTERADO: DOUBLE BARRELED,2015,4
WESTWARD COLLECTION,2012,1
WHAT THE BOX?,2016,1
WHAT'S UNDER YOUR BLANKET !?,2016,5
WHITE NOISE ONLINE,2014,1
WHO'S YOUR DADDY,2015,14
WICK,2015,1
WILD ANIMAL RACING,2016,1
WILD SEASON,2015,1
WILD WARFARE,2014,2
WILD WARFARE,2015,1
WILDLIFE PARK 2,2015,1
WILDLIFE PARK 2 - FANTASY,2014,1
WILDSTAR,2014,6
WINDOSILL,2014,1
WINDWARD,2015,3
WINGS OF PREY,2011,1
WINGS OF PREY,2014,1
WINGS OF VI,2014,1
WINGS OF VI,2015,2
WINTER SPORTS TRILOGY SUPER PACK,2015,1
WINTER VOICES,2015,2
WITHOUT WITHIN,2015,9
WOLCEN: LORDS OF MAYHEM,2016,1
WOLFENSTEIN 3D,2014,1
WOLFENSTEIN 3D,2015,2
WOLFENSTEIN: THE NEW ORDER,2014,23
WOLFENSTEIN: THE NEW ORDER,2015,12
WOLFENSTEIN: THE OLD BLOOD,2015,6
WOODLE TREE ADVENTURES,2014,1
WOODLE TREE ADVENTURES,2015,5
WORD RESCUE,2015,1
WORLD END ECONOMICA EPISODE.01,2015,2
WORLD OF GOO,2013,2
WORLD OF GOO,2014,3
WORLD OF GUNS: GUN DISASSEMBLY,2014,20
WORLD OF GUNS: GUN DISASSEMBLY,2015,5
WORLD OF SOCCER ONLINE,2015,4
WORLD'S FASTEST PIZZA,2016,2
WORM.IS: THE GAME,2016,4
WORMS,2014,1
WORMS ARMAGEDDON,2010,1
WORMS ARMAGEDDON,2013,1
WORMS ARMAGEDDON,2014,1
WORMS ARMAGEDDON,2015,2
WORMS CLAN WARS,2013,2
WORMS CLAN WARS,2014,1
WORMS RELOADED,2010,2
WORMS RELOADED,2012,1
WORMS RELOADED,2013,1
WORMS RELOADED,2014,2
WORMS RELOADED,2015,4
WORMS REVOLUTION,2012,1
WORMS REVOLUTION,2013,1
WORMS REVOLUTION,2014,3
WORMS REVOLUTION,2015,2
WORMS ULTIMATE MAYHEM,2014,1
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,2014,2
WRITTEN IN THE SKY,2015,1
WURM UNLIMITED,2015,1
WWE 2K16,2016,4
WYV AND KEEP: THE TEMPLE OF THE LOST IDOL,2014,2
X REBIRTH,2013,1
X REBIRTH,2015,1
X-BLADES,2010,2
X-BLADES,2013,1
X-COM: APOCALYPSE,2012,1
X-COM: UFO DEFENSE,2010,1
X-PLANE 10 GLOBAL - 64 BIT,2014,1
X3: ALBION PRELUDE,2015,1
X3: REUNION,2015,1
X3: TERRAN CONFLICT,2015,1
XCOM 2: ALIEN HUNTERS,2016,2
XCOM 2: ANARCHY'S CHILDREN,2016,2
XCOM(R) 2,2016,27
XCOM: ENEMY UNKNOWN,2012,11
XCOM: ENEMY UNKNOWN,2013,15
XCOM: ENEMY UNKNOWN,2014,36
XCOM: ENEMY UNKNOWN,2015,18
XCOM: ENEMY WITHIN,2014,1
XCOM: ENEMY WITHIN,2015,1
XENONAUTS,2014,2
XPAND RALLY XTREME,2014,1
YEAR WALK,2014,2
YEAR WALK,2015,2
YET ANOTHER ZOMBIE DEFENSE,2014,29
YET ANOTHER ZOMBIE DEFENSE,2015,11
YOU ARE NOT THE HERO,2015,1
YOU HAVE 10 SECONDS,2016,1
YOU HAVE 10 SECONDS 2,2016,2
YOU HAVE TO WIN THE GAME,2012,2
YOU HAVE TO WIN THE GAME,2014,11
YOU HAVE TO WIN THE GAME,2015,4
YOUTUBERS LIFE,2016,2
YS ORIGIN,2012,2
Z,2014,2
ZAVIX TOWER,2016,1
ZEN BOUND 2,2013,1
ZEN BOUND 2,2014,1
ZENO CLASH,2011,3
ZENO CLASH,2012,1
ZENO CLASH,2013,1
ZENO CLASH,2015,1
ZENO CLASH 2,2013,1
ZENZIZENZIC,2015,1
ZERO G ARENA,2016,2
ZERO GEAR,2014,2
ZERO GEAR,2015,1
ZIGGURAT,2014,5
ZIGGURAT,2015,2
ZOMBI,2015,1
ZOMBIE ARMY TRILOGY,2015,11
ZOMBIE DRIVER HD,2014,2
ZOMBIE DRIVER HD,2015,1
ZOMBIE EXODUS,2015,1
ZOMBIE KILL OF THE WEEK - REBORN,2015,1
ZOMBIE PANIC! SOURCE,2010,3
ZOMBIE PANIC! SOURCE,2012,4
ZOMBIE PANIC! SOURCE,2013,10
ZOMBIE PANIC! SOURCE,2014,13
ZOMBIE PARTY,2016,1
ZOOMBINIS,2015,5
ZUMA'S REVENGE!,2010,1
ZUMA'S REVENGE!,2014,1
[THE SEQUENCE],2016,1
